"Date","Time","SensorID","Translate01","Translate02","Value","Sensor_Type","Activity","Hour","Date & Time"
"2013-11-11","05:42:11.440529","M010","WorkArea","WorkArea","ON","Control4-Motion","Sleep",5,"2013-11-11T05:42:11.440529"
"2013-11-11","05:42:12.566520","MA005","Bedroom","Bed","OFF","Control4-MotionArea","Sleep",5,"2013-11-11T05:42:12.566520"
"2013-11-11","05:42:12.571554","M010","WorkArea","WorkArea","OFF","Control4-Motion","Sleep",5,"2013-11-11T05:42:12.571554"
"2013-11-11","05:42:13.053240","MA005","Bedroom","Bed","ON","Control4-MotionArea","Sleep",5,"2013-11-11T05:42:13.053240"
"2013-11-11","05:42:14.253080","MA005","Bedroom","Bed","OFF","Control4-MotionArea","Sleep",5,"2013-11-11T05:42:14.253080"
"2013-11-11","05:42:18.190333","MA005","Bedroom","Bed","ON","Control4-MotionArea","Sleep",5,"2013-11-11T05:42:18.190333"
"2013-11-11","05:42:20.064435","MA005","Bedroom","Bed","OFF","Control4-MotionArea","Sleep",5,"2013-11-11T05:42:20.064435"
"2013-11-11","05:42:20.628445","MA005","Bedroom","Bed","ON","Control4-MotionArea","Sleep",5,"2013-11-11T05:42:20.628445"
"2013-11-11","05:42:20.633436","M010","WorkArea","WorkArea","ON","Control4-Motion","Sleep",5,"2013-11-11T05:42:20.633436"
"2013-11-11","05:42:21.758208","MA005","Bedroom","Bed","OFF","Control4-MotionArea","Sleep",5,"2013-11-11T05:42:21.758208"
"2013-11-11","05:42:21.764117","M010","WorkArea","WorkArea","OFF","Control4-Motion","Sleep",5,"2013-11-11T05:42:21.764117"
"2013-11-11","05:42:38.441323","M010","WorkArea","WorkArea","ON","Control4-Motion","Sleep",5,"2013-11-11T05:42:38.441323"
"2013-11-11","05:42:38.812707","MA005","Bedroom","Bed","ON","Control4-MotionArea","Sleep",5,"2013-11-11T05:42:38.812707"
"2013-11-11","05:42:39.940653","MA005","Bedroom","Bed","OFF","Control4-MotionArea","Sleep",5,"2013-11-11T05:42:39.940653"
"2013-11-11","05:42:41.255525","M010","WorkArea","WorkArea","OFF","Control4-Motion","Sleep",5,"2013-11-11T05:42:41.255525"
"2013-11-11","06:54:26.067146","M010","WorkArea","WorkArea","ON","Control4-Motion","Sleep",6,"2013-11-11T06:54:26.067146"
"2013-11-11","06:54:27.751984","M010","WorkArea","WorkArea","OFF","Control4-Motion","Sleep",6,"2013-11-11T06:54:27.751984"
"2013-11-11","06:57:50.045644","M010","WorkArea","WorkArea","ON","Control4-Motion","Sleep",6,"2013-11-11T06:57:50.045644"
"2013-11-11","06:57:51.173791","M010","WorkArea","WorkArea","OFF","Control4-Motion","Sleep",6,"2013-11-11T06:57:51.173791"
"2013-11-11","06:58:02.447723","LS002","Ignore","Ignore","2","Control4-LightSensor","Sleep",6,"2013-11-11T06:58:02.447723"
"2013-11-11","07:08:02.387732","LS002","Ignore","Ignore","4","Control4-LightSensor","Sleep",7,"2013-11-11T07:08:02.387732"
"2013-11-11","07:15:43.427087","LS003","Ignore","Ignore","3","Control4-LightSensor","Sleep",7,"2013-11-11T07:15:43.427087"
"2013-11-11","07:17:47.904172","LS010","Ignore","Ignore","1","Control4-LightSensor","Sleep",7,"2013-11-11T07:17:47.904172"
"2013-11-11","07:18:02.345550","LS002","Ignore","Ignore","12","Control4-LightSensor","Sleep",7,"2013-11-11T07:18:02.345550"
"2013-11-11","07:20:10.094390","LS006","Ignore","Ignore","1","Control4-LightSensor","Sleep",7,"2013-11-11T07:20:10.094390"
"2013-11-11","07:24:53.658430","M010","WorkArea","WorkArea","ON","Control4-Motion","Sleep",7,"2013-11-11T07:24:53.658430"
"2013-11-11","07:24:53.663158","LS010","Ignore","Ignore","2","Control4-LightSensor","Sleep",7,"2013-11-11T07:24:53.663158"
"2013-11-11","07:24:54.780268","M010","WorkArea","WorkArea","OFF","Control4-Motion","Sleep",7,"2013-11-11T07:24:54.780268"
"2013-11-11","07:25:43.362891","LS003","Ignore","Ignore","8","Control4-LightSensor","Sleep",7,"2013-11-11T07:25:43.362891"
"2013-11-11","07:27:48.917926","LS017","Ignore","Ignore","2","Control4-LightSensor","Sleep",7,"2013-11-11T07:27:48.917926"
"2013-11-11","07:28:02.273696","LS002","Ignore","Ignore","21","Control4-LightSensor","Sleep",7,"2013-11-11T07:28:02.273696"
"2013-11-11","07:30:10.024660","LS006","Ignore","Ignore","3","Control4-LightSensor","Sleep",7,"2013-11-11T07:30:10.024660"
"2013-11-11","07:32:35.266185","LS005","Ignore","Ignore","1","Control4-LightSensor","Sleep",7,"2013-11-11T07:32:35.266185"
"2013-11-11","07:34:47.826967","LS010","Ignore","Ignore","5","Control4-LightSensor","Sleep",7,"2013-11-11T07:34:47.826967"
"2013-11-11","07:35:43.306643","LS003","Ignore","Ignore","14","Control4-LightSensor","Sleep",7,"2013-11-11T07:35:43.306643"
"2013-11-11","07:36:49.942342","LS004","Ignore","Ignore","2","Control4-LightSensor","Sleep",7,"2013-11-11T07:36:49.942342"
"2013-11-11","07:37:48.857265","LS017","Ignore","Ignore","5","Control4-LightSensor","Sleep",7,"2013-11-11T07:37:48.857265"
"2013-11-11","07:37:59.033784","LS008","Ignore","Ignore","1","Control4-LightSensor","Sleep",7,"2013-11-11T07:37:59.033784"
"2013-11-11","07:38:02.214231","LS002","Ignore","Ignore","31","Control4-LightSensor","Sleep",7,"2013-11-11T07:38:02.214231"
"2013-11-11","07:40:09.970267","LS006","Ignore","Ignore","6","Control4-LightSensor","Sleep",7,"2013-11-11T07:40:09.970267"
"2013-11-11","07:42:35.208904","LS005","Ignore","Ignore","3","Control4-LightSensor","Sleep",7,"2013-11-11T07:42:35.208904"
"2013-11-11","07:44:47.772715","LS010","Ignore","Ignore","6","Control4-LightSensor","Sleep",7,"2013-11-11T07:44:47.772715"
"2013-11-11","07:45:43.247389","LS003","Ignore","Ignore","16","Control4-LightSensor","Sleep",7,"2013-11-11T07:45:43.247389"
"2013-11-11","07:46:49.874784","LS004","Ignore","Ignore","3","Control4-LightSensor","Sleep",7,"2013-11-11T07:46:49.874784"
"2013-11-11","07:47:41.740476","LS016","Ignore","Ignore","1","Control4-LightSensor","Sleep",7,"2013-11-11T07:47:41.740476"
"2013-11-11","07:47:48.793213","LS017","Ignore","Ignore","9","Control4-LightSensor","Sleep",7,"2013-11-11T07:47:48.793213"
"2013-11-11","07:47:58.982466","LS008","Ignore","Ignore","2","Control4-LightSensor","Sleep",7,"2013-11-11T07:47:58.982466"
"2013-11-11","07:48:02.156841","LS002","Ignore","Ignore","36","Control4-LightSensor","Sleep",7,"2013-11-11T07:48:02.156841"
"2013-11-11","07:50:09.911393","LS006","Ignore","Ignore","7","Control4-LightSensor","Sleep",7,"2013-11-11T07:50:09.911393"
"2013-11-11","07:52:35.144631","LS005","Ignore","Ignore","7","Control4-LightSensor","Sleep",7,"2013-11-11T07:52:35.144631"
"2013-11-11","07:54:47.744822","LS010","Ignore","Ignore","9","Control4-LightSensor","Sleep",7,"2013-11-11T07:54:47.744822"
"2013-11-11","07:55:43.170650","LS003","Ignore","Ignore","21","Control4-LightSensor","Sleep",7,"2013-11-11T07:55:43.170650"
"2013-11-11","07:57:48.738754","LS017","Ignore","Ignore","8","Control4-LightSensor","Sleep",7,"2013-11-11T07:57:48.738754"
"2013-11-11","07:58:02.100130","LS002","Ignore","Ignore","41","Control4-LightSensor","Sleep",7,"2013-11-11T07:58:02.100130"
"2013-11-11","08:00:09.855978","LS006","Ignore","Ignore","11","Control4-LightSensor","Sleep",8,"2013-11-11T08:00:09.855978"
"2013-11-11","08:02:34.987681","LS005","Ignore","Ignore","9","Control4-LightSensor","Sleep",8,"2013-11-11T08:02:34.987681"
"2013-11-11","08:04:47.667104","LS010","Ignore","Ignore","13","Control4-LightSensor","Sleep",8,"2013-11-11T08:04:47.667104"
"2013-11-11","08:05:43.116426","LS003","Ignore","Ignore","27","Control4-LightSensor","Sleep",8,"2013-11-11T08:05:43.116426"
"2013-11-11","08:06:49.750871","LS004","Ignore","Ignore","10","Control4-LightSensor","Sleep",8,"2013-11-11T08:06:49.750871"
"2013-11-11","08:07:10.463299","LS002","Ignore","Ignore","55","Control4-LightSensor","Sleep",8,"2013-11-11T08:07:10.463299"
"2013-11-11","08:07:28.767067","LS011","Ignore","Ignore","3","Control4-LightSensor","Sleep",8,"2013-11-11T08:07:28.767067"
"2013-11-11","08:07:41.627464","LS016","Ignore","Ignore","6","Control4-LightSensor","Sleep",8,"2013-11-11T08:07:41.627464"
"2013-11-11","08:07:42.569565","LS015","Ignore","Ignore","4","Control4-LightSensor","Sleep",8,"2013-11-11T08:07:42.569565"
"2013-11-11","08:07:48.671832","LS017","Ignore","Ignore","22","Control4-LightSensor","Sleep",8,"2013-11-11T08:07:48.671832"
"2013-11-11","08:07:58.870191","LS008","Ignore","Ignore","9","Control4-LightSensor","Sleep",8,"2013-11-11T08:07:58.870191"
"2013-11-11","08:07:59.801922","LS010","Ignore","Ignore","27","Control4-LightSensor","Sleep",8,"2013-11-11T08:07:59.801922"
"2013-11-11","08:08:02.758767","LS003","Ignore","Ignore","42","Control4-LightSensor","Sleep",8,"2013-11-11T08:08:02.758767"
"2013-11-11","08:08:33.080200","LS005","Ignore","Ignore","23","Control4-LightSensor","Sleep",8,"2013-11-11T08:08:33.080200"
"2013-11-11","08:08:44.460941","LS006","Ignore","Ignore","25","Control4-LightSensor","Sleep",8,"2013-11-11T08:08:44.460941"
"2013-11-11","08:09:29.005477","LS004","Ignore","Ignore","25","Control4-LightSensor","Sleep",8,"2013-11-11T08:09:29.005477"
"2013-11-11","08:09:31.677086","LS009","Ignore","Ignore","4","Control4-LightSensor","Sleep",8,"2013-11-11T08:09:31.677086"
"2013-11-11","08:10:54.332969","LS014","Ignore","Ignore","3","Control4-LightSensor","Sleep",8,"2013-11-11T08:10:54.332969"
"2013-11-11","08:17:01.991596","LS002","Ignore","Ignore","54","Control4-LightSensor","Sleep",8,"2013-11-11T08:17:01.991596"
"2013-11-11","08:17:20.712888","LS002","Ignore","Ignore","55","Control4-LightSensor","Sleep",8,"2013-11-11T08:17:20.712888"
"2013-11-11","08:17:41.569372","LS016","Ignore","Ignore","5","Control4-LightSensor","Sleep",8,"2013-11-11T08:17:41.569372"
"2013-11-11","08:17:42.510019","LS015","Ignore","Ignore","3","Control4-LightSensor","Sleep",8,"2013-11-11T08:17:42.510019"
"2013-11-11","08:17:47.592547","LS010","Ignore","Ignore","24","Control4-LightSensor","Sleep",8,"2013-11-11T08:17:47.592547"
"2013-11-11","08:17:48.614463","LS017","Ignore","Ignore","20","Control4-LightSensor","Sleep",8,"2013-11-11T08:17:48.614463"
"2013-11-11","08:17:58.034702","LS003","Ignore","Ignore","37","Control4-LightSensor","Sleep",8,"2013-11-11T08:17:58.034702"
"2013-11-11","08:17:58.812086","LS008","Ignore","Ignore","7","Control4-LightSensor","Sleep",8,"2013-11-11T08:17:58.812086"
"2013-11-11","08:18:11.240067","LS004","Ignore","Ignore","10","Control4-LightSensor","Sleep",8,"2013-11-11T08:18:11.240067"
"2013-11-11","08:18:19.993351","LS005","Ignore","Ignore","11","Control4-LightSensor","Sleep",8,"2013-11-11T08:18:19.993351"
"2013-11-11","08:18:39.746941","LS006","Ignore","Ignore","12","Control4-LightSensor","Sleep",8,"2013-11-11T08:18:39.746941"
"2013-11-11","08:19:31.642659","LS009","Ignore","Ignore","0","Control4-LightSensor","Sleep",8,"2013-11-11T08:19:31.642659"
"2013-11-11","08:20:35.697954","LS002","Ignore","Ignore","41","Control4-LightSensor","Sleep",8,"2013-11-11T08:20:35.697954"
"2013-11-11","08:20:54.274064","LS014","Ignore","Ignore","0","Control4-LightSensor","Sleep",8,"2013-11-11T08:20:54.274064"
"2013-11-11","08:20:55.176200","LS003","Ignore","Ignore","22","Control4-LightSensor","Sleep",8,"2013-11-11T08:20:55.176200"
"2013-11-11","08:21:14.735037","LS010","Ignore","Ignore","9","Control4-LightSensor","Sleep",8,"2013-11-11T08:21:14.735037"
"2013-11-11","08:27:28.665561","LS011","Ignore","Ignore","0","Control4-LightSensor","Sleep",8,"2013-11-11T08:27:28.665561"
"2013-11-11","08:27:41.517527","LS016","Ignore","Ignore","1","Control4-LightSensor","Sleep",8,"2013-11-11T08:27:41.517527"
"2013-11-11","08:27:42.456884","LS015","Ignore","Ignore","0","Control4-LightSensor","Sleep",8,"2013-11-11T08:27:42.456884"
"2013-11-11","08:27:48.550428","LS017","Ignore","Ignore","7","Control4-LightSensor","Sleep",8,"2013-11-11T08:27:48.550428"
"2013-11-11","08:27:58.761567","LS008","Ignore","Ignore","2","Control4-LightSensor","Sleep",8,"2013-11-11T08:27:58.761567"
"2013-11-11","08:28:04.512428","LS004","Ignore","Ignore","3","Control4-LightSensor","Sleep",8,"2013-11-11T08:28:04.512428"
"2013-11-11","08:28:19.937838","LS005","Ignore","Ignore","4","Control4-LightSensor","Sleep",8,"2013-11-11T08:28:19.937838"
"2013-11-11","08:28:39.690937","LS006","Ignore","Ignore","9","Control4-LightSensor","Sleep",8,"2013-11-11T08:28:39.690937"
"2013-11-11","08:30:31.922491","LS002","Ignore","Ignore","40","Control4-LightSensor","Sleep",8,"2013-11-11T08:30:31.922491"
"2013-11-11","08:31:02.519086","LS010","Ignore","Ignore","8","Control4-LightSensor","Sleep",8,"2013-11-11T08:31:02.519086"
"2013-11-11","08:36:40.981672","MA005","Bedroom","Bed","ON","Control4-MotionArea","Sleep",8,"2013-11-11T08:36:40.981672"
"2013-11-11","08:36:40.986461","LS005","Ignore","Ignore","6","Control4-LightSensor","Sleep",8,"2013-11-11T08:36:40.986461"
"2013-11-11","08:36:42.107797","MA005","Bedroom","Bed","OFF","Control4-MotionArea","Sleep",8,"2013-11-11T08:36:42.107797"
"2013-11-11","08:37:28.605467","LS011","Ignore","Ignore","1","Control4-LightSensor","Sleep",8,"2013-11-11T08:37:28.605467"
"2013-11-11","08:37:41.452898","LS016","Ignore","Ignore","2","Control4-LightSensor","Sleep",8,"2013-11-11T08:37:41.452898"
"2013-11-11","08:37:48.388655","LS017","Ignore","Ignore","11","Control4-LightSensor","Sleep",8,"2013-11-11T08:37:48.388655"
"2013-11-11","08:37:58.701702","LS008","Ignore","Ignore","4","Control4-LightSensor","Sleep",8,"2013-11-11T08:37:58.701702"
"2013-11-11","08:38:04.544779","LS004","Ignore","Ignore","6","Control4-LightSensor","Sleep",8,"2013-11-11T08:38:04.544779"
"2013-11-11","08:38:39.636647","LS006","Ignore","Ignore","15","Control4-LightSensor","Sleep",8,"2013-11-11T08:38:39.636647"
"2013-11-11","08:39:08.442470","MA005","Bedroom","Bed","ON","Control4-MotionArea","Sleep",8,"2013-11-11T08:39:08.442470"
"2013-11-11","08:39:08.448061","LS005","Ignore","Ignore","8","Control4-LightSensor","Sleep",8,"2013-11-11T08:39:08.448061"
"2013-11-11","08:39:10.396787","MA005","Bedroom","Bed","OFF","Control4-MotionArea","Sleep",8,"2013-11-11T08:39:10.396787"
"2013-11-11","08:39:12.203438","M010","WorkArea","WorkArea","ON","Control4-Motion","Sleep",8,"2013-11-11T08:39:12.203438"
"2013-11-11","08:39:12.209065","LS010","Ignore","Ignore","14","Control4-LightSensor","Sleep",8,"2013-11-11T08:39:12.209065"
"2013-11-11","08:39:12.456102","MA005","Bedroom","Bed","ON","Control4-MotionArea","Sleep",8,"2013-11-11T08:39:12.456102"
"2013-11-11","08:39:14.271826","M010","WorkArea","WorkArea","OFF","Control4-Motion","Sleep",8,"2013-11-11T08:39:14.271826"
"2013-11-11","08:39:14.333344","MA005","Bedroom","Bed","OFF","Control4-MotionArea","Sleep",8,"2013-11-11T08:39:14.333344"
"2013-11-11","08:39:14.337911","LS005","Ignore","Ignore","9","Control4-LightSensor","Sleep",8,"2013-11-11T08:39:14.337911"
"2013-11-11","08:39:24.954283","M010","WorkArea","WorkArea","ON","Control4-Motion","Sleep",8,"2013-11-11T08:39:24.954283"
"2013-11-11","08:39:24.958988","LS010","Ignore","Ignore","15","Control4-LightSensor","Sleep",8,"2013-11-11T08:39:24.958988"
"2013-11-11","08:39:26.078158","M010","WorkArea","WorkArea","OFF","Control4-Motion","Sleep",8,"2013-11-11T08:39:26.078158"
"2013-11-11","08:39:31.584231","LS009","Ignore","Ignore","1","Control4-LightSensor","Sleep",8,"2013-11-11T08:39:31.584231"
"2013-11-11","08:39:31.960650","MA005","Bedroom","Bed","ON","Control4-MotionArea","Sleep",8,"2013-11-11T08:39:31.960650"
"2013-11-11","08:39:33.841443","MA005","Bedroom","Bed","OFF","Control4-MotionArea","Sleep",8,"2013-11-11T08:39:33.841443"
"2013-11-11","08:40:03.389249","M010","WorkArea","WorkArea","ON","Control4-Motion","Sleep",8,"2013-11-11T08:40:03.389249"
"2013-11-11","08:40:03.395101","LS010","Ignore","Ignore","16","Control4-LightSensor","Sleep",8,"2013-11-11T08:40:03.395101"
"2013-11-11","08:40:04.511531","M010","WorkArea","WorkArea","OFF","Control4-Motion","Sleep",8,"2013-11-11T08:40:04.511531"
"2013-11-11","08:40:13.085862","LS002","Ignore","Ignore","54","Control4-LightSensor","Sleep",8,"2013-11-11T08:40:13.085862"
"2013-11-11","08:40:25.990755","LS003","Ignore","Ignore","36","Control4-LightSensor","Sleep",8,"2013-11-11T08:40:25.990755"
"2013-11-11","08:40:54.163195","LS014","Ignore","Ignore","1","Control4-LightSensor","Sleep",8,"2013-11-11T08:40:54.163195"
"2013-11-11","08:41:04.770502","MA005","Bedroom","Bed","ON","Control4-MotionArea","Sleep",8,"2013-11-11T08:41:04.770502"
"2013-11-11","08:41:04.775141","LS005","Ignore","Ignore","10","Control4-LightSensor","Sleep",8,"2013-11-11T08:41:04.775141"
"2013-11-11","08:41:06.605230","M010","WorkArea","WorkArea","ON","Control4-Motion","Sleep",8,"2013-11-11T08:41:06.605230"
"2013-11-11","08:41:06.609989","LS010","Ignore","Ignore","18","Control4-LightSensor","Sleep",8,"2013-11-11T08:41:06.609989"
"2013-11-11","08:41:06.864470","MA004","Bedroom","Bedroom","ON","Control4-MotionArea","Sleep",8,"2013-11-11T08:41:06.864470"
"2013-11-11","08:41:06.870000","LS004","Ignore","Ignore","9","Control4-LightSensor","Sleep",8,"2013-11-11T08:41:06.870"
"2013-11-11","08:41:07.951004","MA005","Bedroom","Bed","OFF","Control4-MotionArea","Sleep",8,"2013-11-11T08:41:07.951004"
"2013-11-11","08:41:07.987214","MA004","Bedroom","Bedroom","OFF","Control4-MotionArea","Sleep",8,"2013-11-11T08:41:07.987214"
"2013-11-11","08:41:08.930403","MA004","Bedroom","Bedroom","ON","Control4-MotionArea","Sleep",8,"2013-11-11T08:41:08.930403"
"2013-11-11","08:41:09.189295","M010","WorkArea","WorkArea","OFF","Control4-Motion","Sleep",8,"2013-11-11T08:41:09.189295"
"2013-11-11","08:41:10.056899","MA004","Bedroom","Bedroom","OFF","Control4-MotionArea","Sleep",8,"2013-11-11T08:41:10.056899"
"2013-11-11","08:41:10.808528","MA004","Bedroom","Bedroom","ON","Control4-MotionArea","Sleep",8,"2013-11-11T08:41:10.808528"
"2013-11-11","08:41:13.132360","M010","WorkArea","WorkArea","ON","Control4-Motion","Sleep",8,"2013-11-11T08:41:13.132360"
"2013-11-11","08:41:13.137943","LS010","Ignore","Ignore","17","Control4-LightSensor","Sleep",8,"2013-11-11T08:41:13.137943"
"2013-11-11","08:41:17.473612","MA004","Bedroom","Bedroom","OFF","Control4-MotionArea","Sleep",8,"2013-11-11T08:41:17.473612"
"2013-11-11","08:41:18.867726","MA004","Bedroom","Bedroom","ON","Control4-MotionArea","Sleep",8,"2013-11-11T08:41:18.867726"
"2013-11-11","08:41:19.989062","MA004","Bedroom","Bedroom","OFF","Control4-MotionArea","Sleep",8,"2013-11-11T08:41:19.989062"
"2013-11-11","08:41:20.816489","M010","WorkArea","WorkArea","OFF","Control4-Motion","Sleep",8,"2013-11-11T08:41:20.816489"
"2013-11-11","08:41:20.823964","LS010","Ignore","Ignore","16","Control4-LightSensor","Sleep",8,"2013-11-11T08:41:20.823964"
"2013-11-11","08:42:49.122749","M010","WorkArea","WorkArea","ON","Control4-Motion","Sleep",8,"2013-11-11T08:42:49.122749"
"2013-11-11","08:42:49.128249","LS010","Ignore","Ignore","19","Control4-LightSensor","Sleep",8,"2013-11-11T08:42:49.128249"
"2013-11-11","08:42:52.119797","M010","WorkArea","WorkArea","OFF","Control4-Motion","Sleep",8,"2013-11-11T08:42:52.119797"
"2013-11-11","08:42:52.124342","LS010","Ignore","Ignore","20","Control4-LightSensor","Sleep",8,"2013-11-11T08:42:52.124342"
"2013-11-11","08:42:52.874670","M010","WorkArea","WorkArea","ON","Control4-Motion","Sleep",8,"2013-11-11T08:42:52.874670"
"2013-11-11","08:42:53.541272","MA004","Bedroom","Bedroom","ON","Control4-MotionArea","Sleep",8,"2013-11-11T08:42:53.541272"
"2013-11-11","08:42:53.545787","LS004","Ignore","Ignore","10","Control4-LightSensor","Sleep",8,"2013-11-11T08:42:53.545787"
"2013-11-11","08:42:55.604478","MA004","Bedroom","Bedroom","OFF","Control4-MotionArea","Sleep",8,"2013-11-11T08:42:55.604478"
"2013-11-11","08:42:56.917973","MA004","Bedroom","Bedroom","ON","Control4-MotionArea","Sleep",8,"2013-11-11T08:42:56.917973"
"2013-11-11","08:42:57.556201","M010","WorkArea","WorkArea","OFF","Control4-Motion","Sleep",8,"2013-11-11T08:42:57.556201"
"2013-11-11","08:42:58.035994","MA004","Bedroom","Bedroom","OFF","Control4-MotionArea","Sleep",8,"2013-11-11T08:42:58.035994"
"2013-11-11","08:43:07.412348","MA004","Bedroom","Bedroom","ON","Control4-MotionArea","Sleep",8,"2013-11-11T08:43:07.412348"
